,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_10,0.0027175099,-0.0004106257,-0.0046047885,-0.004753858,-0.0055378284,-0.0036721397,0.0015906245,0.006195711,-0.006458737,-0.004746314,0.0006163325,0.00025226735,0.0020620413,0.007434413,-0.0067575667,0.0061837956,-0.0032578297,-0.003703842,-0.0046635736,-0.0067915693,0.0066709425,0.0018461272,0.003760945,-0.0071577616,-0.005557541,-0.0071734414,-0.0047878604,-0.0009020567,-0.004691774,0.004440207,-0.006749196,0.0057328064,-0.00070264377,0.0018533412,-0.0077433214,-0.002701763,-0.0008177124,-0.0033287276,0.00018957444,-0.0017826688,-0.006554175,-0.0010730363,0.004486786,0.0012562498,-0.007348718,0.002927998,-0.005591767,0.0036594532,-0.00057193637,-0.0029063355,-0.007723253,0.0047832336,-0.0046085548,0.0072645955,0.0012656637,-0.0053061955,0.0038466342,-0.0029594824,-0.0037971102,0.004384149,0.0037841238,-0.0009612236,0.0026281215,0.005603371,0.00022923388,-0.0033163019,-0.0034470148,0.00030841492,0.0018675532,0.003662508,-0.005396599,-0.005372064,-0.0040402655,-0.0023961253,0.0062754806,0.0035698693,-0.007669203,0.001086181,0.00078888796,-0.0015919972,0.0008727927,0.0057069305,0.0032507423,0.0047787335,-0.0010229275,0.0057318695,-0.0059294607,0.0040947143,0.0005218629,-0.0046537276,-0.002207037,-0.004014533,0.0026370846,-0.0011321045,0.0020361245,-0.003474867,0.0049313456,0.0012040902,0.0077763945,0.0015021749,0.006699834,-0.002784323,0.00046425313,0.0028077047,-0.002331555,0.0045066457,0.004874477,-0.0045963246,-0.0044070613,0.004218273,-0.0027120337,-0.0077584106,-0.006700456,0.0032039322,0.00047467835,0.0059732273,0.005551446,-0.0012643989,-1.6715378e-05,0.003077887,-0.00026689284,0.00035720877,-0.0031099897,0.0020392705,0.00048232637,0.005834779,0.0008048713,0.007487312
miRNA_11,-0.00067610294,0.0034719873,0.0004669521,-0.005734982,-0.0052322224,0.005577201,-0.0029092785,-0.0070035756,-0.0068163015,-0.0028009359,0.004222462,-0.003539905,-0.0057203043,-0.007364709,-0.0032422803,0.0075487643,0.00046753697,-0.002869226,-0.003825603,-0.0044514537,-0.00048102625,0.0027510375,-0.0014537964,-0.0041193906,-0.005833214,0.004517358,-0.007093828,-0.0072626583,-0.0025108717,0.0069991164,-0.00046139397,0.0073727425,-0.0024666227,-0.006762279,-0.0010803062,-0.0035992078,0.0010643322,-0.0026274268,0.004738709,-0.0040849615,-0.006699953,-5.3485855e-05,0.0046520997,0.0028955247,-0.0076377895,0.0028251968,-0.0066004656,0.005989518,-0.0019516032,0.007584363,-0.0050819702,0.006703932,-0.0022509545,0.0032023545,0.003974326,-0.00010018982,0.0020667873,-0.001086384,-0.006868094,0.0063275397,-0.005314812,-0.006211888,-0.006875936,-0.0007245913,0.0031626206,-0.0064363144,-0.005973203,-0.00054675154,0.0025989562,0.0041377936,0.0025508255,-0.0005701333,0.0022378303,0.0069672093,0.0010630302,-0.0066902656,0.0035447143,0.0021575838,-0.0075966306,-0.0076442435,-0.006059829,-0.0065711923,-0.0036736503,-0.007552892,-0.002601549,0.0031347796,-0.0019261483,-0.005462583,-5.7576224e-05,-0.005111443,-0.0044661555,0.0044074506,-0.007289663,-0.0034186002,0.0023534782,-0.007787794,-0.0069336984,0.0038762167,-0.0075480603,0.0062488113,0.0069841146,-0.007043248,-0.0045777857,1.4923513e-05,0.0057680886,0.002663983,-0.0015209392,-0.006547531,-0.0027409308,-0.0029577054,-0.00028511696,0.005730776,-0.0065749194,0.0048204884,-0.0033142585,0.0033877585,-0.004761776,-0.0057020728,-0.0016377717,-0.007597193,-0.0046461225,0.0063876826,-0.005150115,-0.0075109582,0.0024929252,0.0031282213,0.0045044385,-0.005632341
miRNA_12,-0.043284956,0.12919946,-0.4319298,-0.19603004,0.17849989,-0.15246052,0.45225394,0.41794607,-0.14777467,-0.17138277,-0.19224776,0.18044293,0.1680581,-0.73229426,0.20408477,0.07610617,0.18644741,0.22592738,-0.13632652,0.028292276,-0.41895697,0.053845815,0.23053563,-0.011693964,-0.16083968,-0.045571286,-0.8881627,0.088402234,0.18623115,0.3356642,-0.24671888,0.36507973,0.091469504,-0.1719899,-0.25659993,-0.28300577,0.056677975,0.24488164,-0.50222343,-0.017465089,-0.18642657,0.41714993,-0.1184555,-0.4398992,-0.059462134,0.14373723,-0.25030878,-0.7223566,0.2616554,-0.25434902,-0.10677038,0.3014522,-0.004537689,0.25957948,-0.15849026,0.015741661,-0.14715508,-0.114274055,-0.112189315,0.17786437,0.37170327,0.08447766,-0.16822308,-0.13498764,0.025682751,0.2151681,0.50300384,0.033286758,0.26621157,0.4035487,0.058242273,-0.3091984,0.3929746,-0.24109033,-0.075889505,0.7056673,0.5376553,0.107529126,0.2224508,0.1095871,-0.25422674,0.023049112,-0.048996888,-0.36217514,0.26639968,-0.32907176,-0.30202278,-0.5896072,-0.22986878,-0.37805796,0.27182576,-0.13322812,-0.019099116,0.22794268,0.10630131,-0.10101215,-0.069177784,0.2125235,-0.0058048125,0.18277785,-0.32135433,0.03786008,-0.23849536,0.3314986,0.6314447,0.28312036,-0.12177752,0.04302803,0.09840373,0.26507044,-0.06666043,-0.30956283,0.3243284,-0.18581006,-0.11302044,0.1065577,-0.037307903,0.11846381,-0.3868888,0.3043291,-0.74604553,-0.38508764,-0.24687253,-0.18980971,0.22813441,0.35687044,0.0101641845,0.062136065
miRNA_13,-0.16080454,0.0777642,-0.694638,-0.20225804,0.7616601,-0.27663285,0.0121914735,0.08009382,-0.21880823,0.18892857,0.38774398,-0.1011261,-0.17541969,-0.39289966,-0.2647294,-0.03050564,-0.011042972,0.012309406,-0.22887264,0.18010779,-0.49807316,0.75657797,-0.24416365,0.5098776,-0.055736322,-0.33016795,-0.52618,-0.22152345,0.52973664,-0.07102862,-0.08557323,-0.066026255,0.19931501,-0.12519288,-0.1678573,0.07944517,0.43902215,0.5168995,-0.044601366,-0.35315156,0.34273207,-0.100637734,0.3345361,-0.4592766,0.09058262,0.070949964,-0.18598896,0.30224591,0.30383974,-0.38538906,-0.09947547,-0.028793212,-0.41948667,-0.010732883,0.19862701,-0.2994684,0.0014992765,-0.004570281,-0.3110851,0.27764326,0.54087245,-0.042164054,-0.50582373,-0.64430714,0.16978408,-0.5040936,0.22059977,-0.116082035,0.09917591,0.38054818,1.257957,-0.1759049,0.510233,0.10504735,0.32565066,0.46210837,-0.2761989,0.16332975,0.08294376,0.07172659,-0.7108592,0.019746065,0.044179846,-0.25801784,0.091256365,-0.6058385,-0.052828208,-0.6789039,0.100008346,-0.27529025,0.16909237,0.23047426,0.04360187,0.17082343,0.26332626,0.38602382,0.047037754,0.08550372,-0.41525578,0.0035656136,-0.71633786,0.26128826,-0.20805441,-0.29139832,0.5107099,0.12968391,-0.028368851,-0.3169176,-0.11729032,0.05601986,0.10964476,-0.31623325,-0.11954545,-0.49002713,-0.031298358,-0.3723645,0.58320695,0.31576455,-0.8085214,0.18600573,-0.20732032,-0.010307937,0.018763067,-0.030049538,0.26448798,0.3622931,-0.252881,0.16250461
miRNA_14,-0.025741095,-0.07132694,0.07218567,0.16043364,0.38140547,0.0057819774,0.3814886,0.53684306,-0.04926799,-0.04404656,-0.17236067,0.16697067,-0.0014688302,-0.30049568,0.26682296,0.3012752,-0.16025397,-0.20775928,0.10975381,-0.33105436,0.046499807,0.12894085,-0.27444422,-0.31454882,-0.20103468,-0.39524278,-0.3770277,0.4308164,0.40387177,-0.11342858,-0.51261455,0.6765895,-0.22861497,-0.26373813,-0.2706253,0.21100497,0.2645719,0.30934978,0.064592704,-0.5668556,0.18638594,-0.18418819,0.12239276,-0.10547873,-0.20292643,0.042260446,-0.08826568,-0.48591438,0.519103,-0.12861888,0.26583895,0.23749605,0.08237115,-0.036860373,0.17843145,-0.1570088,-0.063469306,-0.13596712,-0.07273775,0.05397892,0.041592717,-0.13587563,-0.375573,-0.19340761,0.17126381,-0.30256468,0.01082077,0.30303004,-0.1335713,-0.021749143,0.7309677,-0.0064265425,-0.12054562,0.29525736,-0.1767273,-0.24714926,0.7142368,-0.13391389,0.26880416,0.20788825,-0.4945757,-0.25746778,0.021039346,0.10189951,-0.071523,-0.08765386,0.22721575,0.008250005,-0.20076177,-0.23969136,0.12925468,0.096468024,0.108216815,-0.0435385,0.09923755,0.043571703,0.32909694,-0.27266088,-0.19758753,0.08411676,0.19062339,0.4163765,0.105038844,-0.039353304,0.35459128,-0.03185255,0.2155688,-0.43860504,0.101678714,0.32812506,0.28363106,-0.012958612,-0.081730835,0.16049674,0.26523012,0.23245317,0.25554168,0.53818125,0.19773842,-0.21877505,0.33090478,0.3022553,0.1860612,-0.078299,0.27422464,0.27574083,0.48537564,-0.41141373
miRNA_15,-0.0018338934,-0.0022262298,0.0075523853,-0.003344277,-0.0072662085,0.004521651,0.0059076957,-0.0022332855,0.007446239,0.004185524,0.003975246,-0.007649455,0.0059693474,0.0004899539,-0.0062589888,0.00039278157,-0.0047634393,0.0046864524,-0.0029572453,0.0056638718,-0.0013224613,-0.0010497142,-0.0070225354,0.0077257175,0.0070756804,0.005889198,0.004411448,0.006717775,0.0041737296,0.0033475757,0.00039248914,0.0032845903,0.0033733696,-0.0028991196,0.005522337,-0.00031017698,-0.00043133087,-0.0053504035,0.0015351363,-0.007334592,0.0048561916,0.0015088227,0.0015389919,0.004741026,-0.007498756,-0.0041377973,-0.0020566192,0.006321553,-0.003588684,0.0064741205,0.0063895434,-0.0043892823,-0.0029372033,0.007027613,-0.003932908,-0.005327791,0.0007748194,0.00332213,0.0036910512,0.0015932303,0.004287308,-0.0044685937,0.00338508,0.0010855962,-0.0028785355,0.005800307,-0.007315485,-0.0033071823,-0.006007852,0.006748045,-0.0013707634,0.0044553764,0.002112966,0.00719871,0.0024122093,0.0062263515,-0.0066836644,0.0066956654,-0.0064986944,0.0012854245,0.0023928788,0.006654557,0.006701432,0.0057229064,0.005497804,0.006782597,0.0022558533,0.002564948,-0.0074070673,-0.0019189529,-0.007800594,-0.0031681396,0.004716387,-0.0074818656,-0.0057738647,0.0017900523,0.0062750187,-0.00044332258,0.005982058,0.0033827163,-0.0034982897,0.005460128,-0.0064220484,-0.0050444845,-0.0038866457,-0.001511639,0.0055744406,-0.0075219683,0.0033805612,-0.002423739,0.0060737114,0.0039991997,-0.0033046063,-0.0056854263,0.0055915117,0.0077599753,0.0022755042,-0.0030307956,0.0023038276,0.0035516284,-0.0051540956,-0.006317226,0.0074220467,-0.002858458,-0.0047315825,-0.0016723834,0.0018584076,-0.003197344
miRNA_16,0.0015610121,0.0011411514,-0.0018090643,-0.0076614413,-0.0001507122,-0.0065918826,-0.0006160792,-0.0018007141,0.0018606596,0.001254445,-0.00070561655,-0.00683935,0.004859362,-0.004436752,-0.0051761623,0.0057434067,0.003563173,0.0058450084,0.005243361,-0.002585929,-0.0019291639,-0.005128052,0.0046036635,-0.0053022206,0.004529806,0.005030472,-0.002848575,-0.0023384076,0.0062896777,0.0022197831,0.00085857883,0.0017182902,-0.0011345018,-0.0071562342,-0.006522337,-0.006119741,-0.0034302864,0.0038754065,0.004062595,0.0063263085,0.0012270156,0.0046461206,0.006603649,-0.004001081,0.0025636908,-0.002007408,0.0073674824,0.005847389,0.0040149223,-0.0072690286,-0.0023823045,0.0007103905,0.0016180463,0.0032635108,-0.0046134964,-0.0048088133,-0.003094785,0.00077555515,0.0061110705,0.0021402594,0.0031553302,0.0026676022,0.0027414598,0.002427537,0.004186092,0.006177012,0.00019989721,-0.0030876212,-0.0024870038,0.0068226233,0.00040846877,-0.0043964013,0.002513634,0.0052274205,0.005817903,0.0066616535,0.004693255,-0.004312923,0.003709916,-0.005727675,0.007745808,-5.638227e-05,-0.0023649018,-0.0020608865,-0.0022765826,-0.00068467483,0.0062496383,-0.0066347234,-0.0070192963,-0.0044111833,-0.001709709,-0.0009934455,-0.004228264,0.0068279263,-0.000118015334,0.003159726,0.0058335066,-0.003349254,0.00060604885,0.004111586,0.0025452003,-0.003955839,-0.0038056374,-0.007361548,0.0042659547,-0.0008636508,0.005047828,-0.007480249,-0.003393842,0.005682366,1.2785196e-05,-0.007804882,-0.0013333168,-0.0012190249,0.00038889423,0.004640432,-0.0005820859,0.005385861,0.0015199389,-0.0006629862,0.007070463,-0.0048646796,0.007227244,0.004272299,-0.0014249403,0.007151235,-0.0042431653,-0.0017212257
miRNA_17,0.0016528517,0.001085965,-0.0012518223,0.003421234,0.0014322661,-0.0007972773,0.0049281865,-0.002458794,-0.006873768,-0.0050762724,0.0076355413,-0.00015725195,-0.005425943,0.0050945114,0.006176999,-0.006196128,-0.006741509,0.002954727,-0.0020864923,-0.0012032576,-0.0038344823,0.0009000711,0.00029159337,-0.0012629982,0.00049003214,-0.0030856226,0.004122542,0.0017966367,-0.003074335,-0.0062752683,0.006757943,0.001053635,-0.005913101,-0.005936673,-0.005072389,0.00021351129,0.0012330879,-0.0073983185,-0.0029899757,-0.0077402536,0.0009605102,0.0013419744,0.0072886497,-0.0049613584,-0.0006186981,-9.342097e-05,-0.003590135,0.005847523,0.005201783,0.0047292337,-0.0013635643,0.0007899944,0.003764687,0.006206449,0.0021955706,-0.0027879253,-0.0066798422,0.0074338485,0.0033629555,0.0004521627,-0.0038382262,0.0012097582,-0.004976256,-0.0023658145,0.006913595,-0.007670488,-0.0038388763,0.0030525848,-0.0058578625,-0.00046862662,-9.308942e-05,0.0041309074,-0.0065899156,-0.0030584168,-0.000545023,0.0064645354,0.0040223114,0.0072870906,-0.007310204,0.000322083,-0.005887419,-0.00044525415,0.006768128,-0.006488437,-0.0055363663,0.0017056875,0.0076726247,0.007679267,-0.0024468526,0.0038647149,-0.0057518966,-0.00032864697,0.006769536,-0.001303779,0.0034546386,0.00053957663,-0.0065945163,-0.0055445507,-0.005089218,-0.003752552,-0.006907014,0.0013533514,0.005217824,0.0061525498,-0.004544083,0.0024321768,-0.0009861235,0.0028946456,0.0014505032,-0.0013137441,0.0077320486,0.0013433825,-0.00085665844,0.0054038875,0.0069629326,0.00029811263,0.0030175261,-0.0018606726,0.005915029,-0.00771055,0.000880789,0.0070196,0.0037092082,0.005377248,-0.0060912054,0.0068661757,0.0056394264,-0.0019240025
miRNA_18,0.80646706,-0.05797828,-0.38019985,0.49095207,-0.58550286,-0.5585689,0.17350292,0.14540657,0.3934438,0.25709215,-0.20645341,-0.059452683,-0.40959346,-0.26048586,0.22087254,0.36990166,-0.014090344,0.08438482,0.29091793,-0.15522873,0.13477011,-0.30113485,-0.6997706,0.06806217,0.31861055,0.02776139,-0.3513862,-0.15124671,0.045336638,-0.37204596,-0.13646957,-0.20470749,0.16369626,-0.6610817,-0.25633946,-0.004336942,-0.5375872,-0.0027789953,0.0720646,-0.28961387,0.43450767,-0.23097041,-0.09705416,-0.488061,0.32244354,-0.4079962,0.66753244,-0.08677735,0.5475465,0.1051701,-0.15719207,0.22828622,0.25594652,-0.18359786,-0.12866448,-0.3555408,-0.3391636,-0.21941963,-0.23446086,0.116759665,0.42257217,0.25113633,-0.09028825,0.08693516,-0.52108693,0.16814274,-0.28383648,0.050294075,0.00046604004,-0.13560876,0.49530077,-0.11670513,0.14569356,-0.49240083,-0.11753087,-0.118391015,-0.12763414,0.1562885,0.10341271,-0.3007045,0.18429911,-0.25891533,-0.25026438,0.5269223,-0.26920342,-0.33671004,-0.120371684,-0.30064845,0.06837904,0.10950026,-0.60231835,0.5126734,-0.23393968,-0.3819313,0.05920131,0.43156132,0.023276689,-0.087162696,-0.7422796,-0.18107241,-0.45217863,-0.035234753,-0.35854414,-0.010045965,0.18464102,0.318784,0.25015444,-0.17811717,0.29043663,0.05590089,0.24341148,0.13463879,-0.21876712,-0.09457276,0.4421845,-0.38884908,0.27569115,-0.19770326,-0.3907778,0.15085164,-0.29842415,-0.1125634,-0.10920141,0.17712031,0.19666249,0.17165479,0.012133407,-0.55348444
miRNA_19,-0.1158267,-0.108650245,-0.03317293,-0.021902964,-0.051324844,0.28507525,0.45387745,0.1491809,-0.09091296,-0.07583793,-0.08456323,0.0302201,-0.2470023,-0.018507915,-0.059055127,0.5187176,0.46529737,0.053210557,0.099567376,-0.13166277,0.0120792175,0.07453885,-0.31625283,-0.41675,0.18663761,-0.07024622,-0.21612611,-0.23918967,-0.047298674,-0.29698077,-0.05967824,0.1104657,-0.27327815,-0.12401589,-0.038609225,0.10100208,-0.19863254,0.21635059,0.26478997,-0.15095553,0.046402447,0.14548734,-0.41903302,-0.59691286,-0.14252834,-0.03898549,0.22947353,-0.037670005,0.114139795,0.140035,-0.11317468,0.15478157,0.0126759745,-0.38300472,0.081189856,0.5879289,-0.009485704,0.22706302,-0.13174447,0.0989032,0.69052637,0.10834781,0.015652198,-0.2504521,-0.12767975,0.15275519,0.26287434,-0.324179,0.2945551,0.11933811,0.14818239,-0.60676396,-0.16558224,-0.41510347,0.03614509,0.37627295,0.083658524,0.33315536,0.08732197,-0.5611976,-0.5329906,0.1206113,-0.23282877,-0.009523889,-0.2859837,0.20081359,0.18241538,0.020868905,-0.12124373,0.21021128,-0.114121914,0.310209,-0.371298,-0.06677918,0.55224496,-0.054607294,0.17297289,-0.12647952,-0.20409098,-0.19931991,-0.50362897,-0.29656023,0.19562764,-0.06645267,0.0696146,-0.40709183,-0.29206163,-0.15756136,0.018888282,0.35235554,-0.16001911,-0.10837479,-0.22334702,0.30619022,-0.031971898,0.18088938,0.21317093,0.24730667,-0.281394,-0.13330545,0.35896277,0.29954654,0.38270983,0.19565259,-0.06187203,-0.6612086,0.25352696,-0.5341727
miRNA_20,-0.00076399744,0.0025741737,0.0049364585,0.0010073055,-0.0062712375,-0.005789941,-0.0022093654,0.005846923,0.0053267255,-0.0007797256,-0.006923085,0.0021189488,0.0064827967,0.003127588,0.0061944816,0.007012848,0.0008900687,0.0056921598,-0.0071501527,7.3723495e-05,0.0066531133,0.0031623747,-0.0058510806,-0.004218852,0.0067250486,-0.0012413599,0.0035490766,-0.0004122518,-8.062273e-05,-0.0011439975,-0.0023084655,0.0068822578,-6.632693e-05,-0.0010944754,-0.0022386704,0.0070004314,0.0035831872,0.005155511,0.00221101,0.0018687267,-0.004516462,0.002624942,0.006258419,-0.0006588306,-0.004199004,-0.005255593,0.006675184,0.0018617641,0.001548944,0.0032178517,0.0074201263,0.00037304498,0.0039712004,-0.0075446535,-0.0056899097,0.0067885797,-0.005577715,-0.007259859,0.0009957626,0.0055865683,0.0023389552,0.007573694,-0.005241893,-0.005412163,0.006208973,-0.007182762,0.0049697366,0.001658164,-0.0029474366,0.0017233696,-0.0044381283,-0.00086180493,-0.0014770534,0.0037974846,0.0015725419,-0.0069555473,0.0023228582,0.007555116,-0.004553631,-0.0039150957,-0.00013132766,0.0037838928,-0.006260585,-0.0060067177,0.005655125,-0.0017245151,0.0020085424,0.0029952042,-0.0023456458,0.007397115,0.007375706,0.003139928,-0.007287247,0.005381165,-0.001245698,0.0076122917,-0.0065649487,0.00089732,-0.0010760576,0.007744029,0.0026055668,-0.002289027,-0.0075432193,0.002722375,0.005028829,0.0046180915,0.00090813264,-0.0040453486,0.0032875296,0.0061711576,4.7542155e-05,-0.00012858957,-0.004936455,0.0068574566,0.00089937635,0.0021877307,-0.0067324713,0.001467606,-0.0013862792,-0.0019713081,-0.006498622,-0.0073297992,0.0042588096,-0.0020833686,0.00036131032,0.003348343,-0.005734008,-0.0054107234
miRNA_21,-0.0019942056,0.00418042,0.0057238154,0.0051666424,0.0018976554,0.0009934288,-0.0024153888,0.0018015448,-0.005354928,-0.00019116141,0.004547268,0.0019808542,0.00024838932,-0.00664497,-0.0038028285,0.007225875,-0.0048751403,0.0066046305,-0.0035678316,-0.0058820453,-0.0015905369,-0.0069301445,-0.004487781,-0.0039617997,-0.0073302034,0.0063473266,-0.003581144,0.006114291,-0.0049011074,-0.0065009333,-1.273863e-05,0.005326906,0.0028329045,0.0042017587,0.0020998307,-0.0012881998,-0.0068055093,-0.007089488,-0.001347933,-0.0039654616,0.0036232192,-0.0050722472,-0.0060311593,-0.0015728418,-0.0061235707,0.002623329,-0.004823748,-0.006068006,-0.004520178,0.0059055947,0.0039860234,0.00038653426,0.0002178736,-0.0045383796,0.0036281869,-0.0047121607,-0.00052203983,-0.005284736,-0.00120873,-0.0040959995,0.004672412,-0.007119801,-0.0029459465,-0.0059846155,-0.0076042246,-0.0076378174,0.002837576,-0.00011810474,0.003775008,0.00015996583,0.0015727747,-0.0044062845,0.004223112,-0.005576918,-0.0058126114,-0.0031897668,-0.00533475,0.00034542568,0.00538012,0.0060548205,0.0060692765,-0.004567411,0.004487857,-0.00443282,-0.00020942837,-0.00022175163,-0.0038640369,-0.0032144748,-0.00286402,-0.00543298,-0.0053738263,0.0075370707,0.0048219245,0.0039515924,0.0025610775,-0.0043799113,0.0036990754,-0.0061273724,0.0030359197,-0.0056759175,0.00473167,-0.004666509,0.0063943993,0.0071739666,0.0075999293,-0.0056703724,0.0021281503,-0.0074176453,0.0065060146,-0.0017188601,0.006460458,-0.004921928,0.003805479,-0.0037111472,0.00045167282,4.9473718e-05,-0.0036888309,0.004635036,-0.007766925,-0.0020602979,-0.007377483,-0.0070387404,0.0044173934,-0.00056653284,0.0068768803,-0.005624922,0.003320856,0.006503271
miRNA_22,-0.0036026575,-0.006941637,-0.0020808894,-0.0054443516,-0.0014246441,-0.0024234802,-0.0009477921,0.0051868297,-0.0075014774,-0.0049176663,0.0020792875,-0.0076187924,-0.0022038855,0.0051249713,-0.0074070375,-0.007303914,0.005070992,-0.00561074,0.003569292,-0.0030803308,0.003438862,-0.0045679267,-0.0002409704,-0.004660841,-0.0058454983,0.003761936,0.0076749455,0.0014346018,0.0063341074,0.0052395314,-0.001833586,0.003990652,-0.005782202,-0.004262451,0.0013270807,0.0035109967,-0.004087774,0.004822349,-0.0061806887,-0.0043631345,-0.0051023215,0.0040855594,0.000616977,-0.0015638974,0.0014918819,-0.005862832,-0.0049352925,-0.003726188,-0.0058232024,0.007092688,0.0038453005,0.003867492,0.00216317,0.005973527,-0.0059600584,-0.0060857963,0.0047269166,-0.0068339612,-0.0037986487,0.0024151132,0.0018063057,0.0021211002,0.0078025796,0.0018371474,-0.004222637,0.001962563,0.0024516154,0.0070390925,-0.0009894781,-0.0040217116,-0.0069694463,0.004018765,-0.0065470543,-0.0009952374,0.0026955474,-0.0008241739,0.003788447,0.0013367087,-0.0077100415,-0.003526874,0.0011991207,-0.0013804063,0.0049740374,-0.005080724,-0.004355997,-0.0056923423,0.0006451979,0.0031269249,-0.0041801035,0.006748978,-0.0055867136,-0.0064662937,0.0024942271,-0.00034101307,0.003663214,-0.0044122897,-0.0006552376,0.0023192689,0.005959565,-0.00232587,-0.0001272466,0.0044383723,-0.007684227,-0.0037335567,-0.00030375458,-0.0047129504,0.0015850924,-0.006052805,-0.00096035935,0.0045853388,-0.0016342569,0.006354006,-0.001446275,0.0033933707,-0.001003705,-0.0024271552,-0.005019456,0.0052656345,0.0062835943,-0.001905553,-0.00613725,-0.0026839636,-0.0038660448,0.0057141986,0.00012997538,0.002572855,0.0021164455,0.00507595
miRNA_23,0.0037370156,-0.0052151624,-0.0044616237,-0.0049546473,-0.006164087,0.007383138,0.00027215108,-0.0016835816,0.0006622318,-0.0014445409,0.0072468705,-0.00013933517,0.0052146446,-0.005888451,0.000921689,0.0013097469,0.005338058,-0.0065971464,0.0009816382,0.0016507059,0.0070972443,-0.007751273,0.0040784683,-0.0022042878,0.006277172,0.00039504096,0.0070710946,0.004767293,0.005253598,0.007490007,-0.006373573,0.0022036228,0.0033890922,0.0001007244,-0.007751208,0.001427168,8.353032e-05,0.002689056,-0.003902845,0.0075113345,-0.0024544373,-0.00061984174,-0.006695645,-0.0071803685,0.00052429177,0.0005235132,-0.0008358974,0.0066012572,0.0013959277,0.0020966846,-0.0035102293,0.0057718847,-0.0062145274,0.007568404,0.0006775819,0.00023016706,0.0015363395,0.0017553922,-0.005699994,0.002262609,-0.006543549,0.00082982704,-0.0006372575,-0.0063846987,-0.004832644,-0.005309703,0.007104134,0.0056417584,0.005759187,-0.0012328997,-0.0035519712,-0.0020255316,-0.0034293141,-0.0036241896,0.0055286493,0.0019351412,0.0067616403,0.0012094788,0.0029153768,-0.0016508047,0.003948923,0.0044763815,0.0038071852,0.007422205,-0.003867004,-0.0015949123,0.007618768,-0.0019957237,-0.004036773,0.0033493415,-0.002113428,-0.0026850458,0.005995337,0.0038956907,-0.0022793934,5.1546842e-05,-0.007130567,-0.00049262494,-0.0014030132,-0.0019710977,0.0028098077,0.005718138,-0.0040491372,-0.0064418223,-0.007651774,-0.0074311737,0.005862288,-0.002844574,0.0029576588,0.0021650568,-0.006277848,0.0047199,0.007251341,-0.0062001124,0.0012799948,0.0063870065,-0.006932903,0.0020908695,-0.0075067654,-0.003621092,0.007675169,0.0038938522,-0.0011204295,0.0029492322,0.005466515,-0.0047324616,0.0061609037,0.0024899933
