,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_10,0.13277632,-0.17842436,0.17487067,-0.10743565,0.124937646,-0.3077825,-0.007051341,-0.25079,-0.11376923,0.14254895,0.18140815,-0.0912947,0.026652716,0.061207455,0.20245136,0.3567834,-0.09414796,0.2637037,0.10331203,0.17697185,0.037932593,-0.020664534,-0.12844785,-0.25950307,-0.22729553,-0.004357945,-0.031360507,-0.077384494,0.16066086,-0.027483892,-0.19648425,-0.12209856,0.13724118,0.037767656,-0.06493412,0.017042631,0.39832997,0.064841546,-0.045463547,-0.037483376,0.015585743,-0.04099041,-0.2468445,-0.019709067,-0.1421407,-0.037021156,-0.0858694,-0.19963646,-0.14935634,0.09226858,0.11822007,0.07879114,-0.21564482,-0.025280738,-0.04958262,0.20419687,0.13047528,-0.17438197,-0.06660219,-0.0001235522,-0.08530569,-0.22488417,-0.09597329,0.11728807,0.1844762,0.06357596,0.10139455,0.16671656,0.07877657,-0.092725925,0.10813632,-0.02100817,-0.3195305,-0.07644897,0.26983297,-0.0039919033,-0.14611727,-0.18855357,0.038873754,0.012001284,0.001941728,0.024849601,-0.2600775,0.31252593,0.1894529,0.39997566,0.11276084,0.12412474,0.10252885,0.14739692,-0.13696589,0.026641054,0.018799385,0.049501687,0.18162179,0.04912338,-0.09431301,-0.06906692,-0.131995,-0.010744655,0.110812776,0.015412466,0.026400933,0.060519878,0.11717038,0.012379068,0.04966952,-0.16144317,-0.089417994,-0.19953555,0.09818207,-0.054833837,-0.066830195,-0.09091186,-0.18857169,-0.05489198,0.101320185,-0.09630285,-0.02996009,-0.045020595,-0.11330799,0.14025657,-0.1861429,-0.14838667,-0.056956254,0.003600162,-0.06861997,0.19398554
miRNA_11,-0.17339468,-0.14855932,0.08356159,-0.11043506,-0.21386647,-0.35493988,0.12927513,-0.25304204,-0.0053627747,0.14407073,0.46701887,-0.06492386,-0.06544141,0.072338864,-0.11322204,0.11566598,0.010199978,0.17859441,-0.47993276,-0.14151216,0.004958062,0.010422984,-0.24457932,-0.05689891,-0.07724921,0.01497875,-0.32948986,-0.49271807,-0.09841116,0.06593581,-0.13629356,-0.36949372,0.2210084,0.06758235,-0.05029989,0.48350012,0.09532878,-0.031356156,0.22394313,-0.09541051,0.025175503,-0.12651871,-0.12138303,0.22165641,-0.31943536,-0.05354847,0.11712482,-0.07903869,0.023425445,-0.28496155,0.21152867,0.22013146,-0.14511272,-0.01783812,0.17330073,-0.06673281,0.027987879,-0.061797053,-0.06787318,0.19283399,-0.16465488,-0.2884648,-0.026761245,0.101332664,-0.01899729,-0.05799055,0.2033107,-0.09143449,-0.2911899,-0.08163965,0.19107905,0.08942518,-0.14820807,-0.18246306,0.103331886,-0.040099453,0.05034236,-0.0029344838,0.102140225,-0.05142945,-0.0031913132,-0.09076962,-0.2560254,0.39664203,-0.19630396,0.10862842,0.07564102,-0.20715412,-0.06430481,0.11799746,0.03170914,0.016297316,-0.062645406,-0.2522424,0.17194813,0.2965819,-0.028275913,-0.26921308,0.0010148964,-0.22959496,-0.13783084,0.23048736,0.2518966,-0.14671853,-0.15743682,0.30416378,-0.06509051,0.13465436,0.18125741,-0.26887703,0.15213956,-0.008129263,-0.18538493,-0.15999556,-0.09548072,-0.18679829,-0.13892011,0.13912837,0.100001074,-0.045211628,-0.02939369,-0.17253105,-0.0988422,0.35195118,0.056778703,0.016248222,0.105016716,-0.10926368
miRNA_12,0.10866744,0.09996393,0.17938247,-0.049516875,0.21269114,-0.006582872,0.25649887,0.3238605,-0.04175679,0.1012837,-0.13437162,-0.03101971,-0.047075883,0.026130745,0.13378571,-0.024480507,-0.3295958,-0.023467313,-0.12713884,0.1407848,0.1610332,0.1683578,-0.22106756,-0.27099374,-0.31125224,0.234689,0.0928833,-0.1491952,0.091805704,-0.39635372,-0.03694173,-0.2031145,0.17255594,-0.0459737,-0.24679753,0.34238157,0.17379448,0.047662623,-0.04816105,-0.20285773,-0.10903984,-0.08934979,-0.2327119,-0.033777546,0.0016009371,-0.215954,-0.011283512,0.04636363,-0.010562173,-0.13461865,-0.2578479,0.071934804,0.31810117,-0.35018206,0.17160743,-0.1135151,0.046251554,0.25965318,0.115740396,-0.06272575,-0.06949927,-0.019225758,0.07598433,-0.18064684,0.1404984,0.18310426,-0.11939093,0.22266863,0.25285456,-0.2222343,0.061623365,-0.019088045,0.13108177,0.20368588,0.033906892,-0.019183403,0.15802774,-0.24314849,-0.043714114,0.059217144,0.3001952,-0.4090104,0.29419833,0.4241548,0.037239898,0.21567199,0.113927856,-0.2536812,0.017978847,-0.09242623,-0.28920263,0.5167861,-0.10156935,-0.063332275,0.3465607,-0.05950632,-0.070672944,-0.1353555,-0.123863705,-0.014394816,-0.026649736,0.06406029,-0.054181017,0.05907572,0.23714204,0.26421398,-0.0028582308,-0.07011707,-0.13237251,0.038556844,-0.16187274,-0.060295377,0.11628621,0.12617697,-0.29843208,0.07716579,-0.07203959,0.3808388,0.32387155,-0.025109448,-0.046177097,0.049471393,-0.27020702,0.10833018,-0.019735713,-0.26552933,0.095032476,0.044894475
miRNA_13,-0.043289777,-0.082101196,-0.07870823,0.00885425,-0.10947187,-0.18169455,0.13403991,-0.12488222,-0.09970092,-0.07337811,0.08750634,0.019404057,-0.12730762,-0.12124147,0.2328254,0.13278362,-0.033989802,0.11214641,-0.14789881,0.113040544,0.0965846,0.06716442,-0.096221454,-0.18666367,-0.21686219,0.16689526,0.036011964,0.046564225,0.13927722,-0.25944006,-0.032088526,-0.19632323,-0.14262772,0.052367654,-0.101035245,0.16537724,0.18040638,-0.015816605,-0.13223943,-0.05376433,-0.19175585,0.036809243,-0.017673122,-0.19246563,0.033951227,-0.040667612,-0.08467966,-0.20625898,-0.19642,-0.15654396,-0.055433847,0.011962019,-0.15055573,0.07008746,0.052929703,0.030445857,0.075882874,-0.00031480216,-0.094950885,0.10904823,-0.09948624,0.118942656,0.0782945,0.1146366,0.10772288,-0.097239,-0.05738713,0.06467556,-0.008111811,-0.14884952,-0.015214746,-0.10390457,-0.047134053,-0.12011425,0.2517674,-0.056780193,-0.15237375,-0.13945484,-0.1103921,-0.04604057,-0.027917452,-0.09829033,-0.07036782,0.24907742,-0.00094083004,0.13365206,0.010766477,-0.22726576,-0.00070420327,0.047249958,-0.032912116,0.25352615,-0.111054614,-0.036043163,0.24423884,0.192966,-0.13882399,-0.06300276,-0.089069605,-0.051986363,-0.05645983,0.114790365,-0.101639494,-0.004575242,0.15236647,-0.04869704,-0.024078539,0.103937574,-0.15779084,0.2828552,-0.060974363,-0.16865698,0.18474278,-0.032152176,-0.047650307,0.07682124,-0.23188508,0.10985864,0.15034613,0.026912525,-0.20401512,0.051121503,-0.17393215,-0.06965326,0.031160835,-0.08034122,-0.08175832,-0.06821851
miRNA_14,-0.0074480902,-0.0011397842,0.0029458217,-0.0050870404,0.0067969505,0.0037428178,0.0036451984,-0.0019782875,0.0023212358,0.0074554738,0.00659775,0.0018309392,0.0037489906,-0.0014117248,-0.004585637,-0.0043353625,8.606166e-05,0.0020238943,-0.0050453413,-0.0016273335,0.0059989337,0.00636068,0.0009185858,0.0008969549,0.00014569983,0.0028285775,0.0047046244,-0.0072258543,0.0018954892,-0.0023500882,-0.0055769943,-0.0023674536,0.0021230336,-0.0050227027,-0.0037490148,0.0025345683,-0.007561613,-0.0073884055,0.001888562,0.0031331386,-0.0034661163,-0.0064617656,-0.002875222,0.002876928,9.315088e-06,0.0049106963,0.0011129025,0.006187957,-0.00036205165,0.005976828,0.003972858,-0.004077481,-0.0075696297,-0.003484249,0.0056155697,-0.0019613206,0.002981387,0.0070493426,-0.006478442,0.0030313432,-0.0007032398,0.0041922573,-0.0012743026,0.004836984,0.0024835262,-0.0061857104,0.0041295327,0.0001301039,0.0077311993,-0.00403516,0.0018367898,-0.0055236146,-0.0014423393,-0.0074583124,-7.213093e-05,0.0013594814,0.005521558,-0.00356403,-0.004876936,-0.004407238,-0.00075164624,0.0037120562,-0.0035331286,0.00081111677,0.0060524717,-0.0011050571,-0.002216328,0.006021416,0.003137989,7.839687e-05,0.002298791,0.005525388,-0.0038453694,0.0045138076,0.0005420651,0.0066045746,-0.0031159222,5.083531e-05,0.00057400204,-0.0009121187,0.004241893,0.0054942444,-0.0059456564,4.6733767e-06,-0.0033534784,0.0067207105,-0.004478626,-0.0048014857,0.0053231735,0.0020563155,-0.0043981746,0.0020780768,-0.0037113838,0.0016887244,0.0027088597,-0.0012873746,0.0020989906,0.0064545143,-0.0070134476,0.0059939735,-0.0011115894,-0.0053954236,0.0077727195,-0.007549731,-0.0020518824,-0.0059903786,-0.004264705,-0.0024127923
miRNA_15,0.11718083,-0.11445928,0.21910614,-0.034981713,0.4078108,-0.3120879,-0.077296324,-0.38830146,-0.014932954,0.22918192,-0.17487493,0.007276273,0.087591186,0.19894065,0.074658684,-0.088714235,0.17011458,-0.077313356,-0.24412923,0.25947583,-0.35421404,0.013616387,-0.24582008,-0.22204012,-0.31733468,-0.14347513,-0.004981151,0.2315642,-0.32792673,-0.346911,0.053591818,0.019742902,-0.1827436,0.10875881,-0.15739125,-0.042160764,0.014394881,-0.028122496,-0.13169631,-0.30038467,-0.32050118,-0.060305793,-0.40057567,0.030326592,0.1967625,0.40408438,-0.27743086,-0.052460983,-0.18635029,-0.3214827,-0.309424,-0.20885116,-0.42565706,0.30560732,0.22554608,0.09563328,-0.037825327,-0.06635334,0.0932152,0.10269814,-0.27714896,0.099392205,0.32070145,-0.06631968,-0.04412118,0.11922545,-0.16768517,0.043052085,-0.19530211,-0.10929003,-0.07347086,-0.021078039,-0.034903318,-0.35046417,0.18070203,0.0037279304,-0.08795678,-0.09292136,-0.06767859,-0.26705274,-0.20459707,-0.3401694,-0.012628245,0.10249726,0.15639535,-0.116955504,-0.34720665,-0.01425672,-0.025854677,0.11334848,0.024285639,0.16710919,0.19008951,0.15812293,0.38830665,-0.1442418,-0.056593344,-0.020817056,-0.23450206,0.49126858,0.045482613,0.40367362,-0.2921318,0.10817916,-0.14707139,-0.15342435,-0.1826566,0.11650589,0.25706547,-0.27812937,-0.09236105,-0.15256447,-0.12762216,-0.11095949,-0.39213145,-0.03796978,-0.030195227,0.041135207,0.0087553775,0.17067063,-0.035265885,-0.1602881,-0.13288802,0.005586173,-0.066335365,-0.36475927,-0.005860665,0.251443
miRNA_16,0.0030681975,-0.0022958834,-0.0053403825,0.006479753,0.0011997148,-0.0032911077,-0.0059385784,-0.004508322,-0.0071114767,-0.0062959753,-0.0044510458,-0.0050980262,-0.004815964,0.00048649125,-0.0014142357,0.0029779766,0.0042937975,0.00362698,-0.0026105642,-0.007013973,-0.0013484117,0.0009554792,0.0030251108,0.0011976436,-0.0044898596,0.002584476,0.002237076,-0.005773682,0.0015814472,0.0057157036,-0.004273381,-0.0041447114,0.0013476126,-0.0013796389,0.0077906046,0.0026316904,0.0035018139,0.0055103246,0.00455104,0.0040534865,-0.0014516395,-0.0028878935,0.0017047636,0.005047934,-0.0071250983,-0.00015830435,-0.00048350543,0.0056571234,-0.005864177,0.005735997,-0.007668156,0.0012414102,-0.0050907023,-0.004544586,-0.006331051,-0.0056643076,0.006075494,-0.003418889,0.005879566,-0.0044048745,-0.006091593,-0.00043432042,-0.0064346567,0.00058201514,-0.00604116,0.0017093737,-0.0008746367,-0.0056943484,-0.0013515148,0.00095109455,-0.0061281007,-0.0009527579,-0.00025635585,0.002672989,0.0065387636,-0.005077852,-0.0021899417,-0.0008862838,0.0005312357,-0.0053329766,0.002125863,-0.0063852463,-0.0029608943,0.007074794,0.003427038,-0.004858805,0.005181074,-0.0037061311,-0.0058981106,0.007445911,-0.0055983122,-0.005013963,0.00078534335,-0.0018334053,0.0008043032,-0.001803698,-0.004784016,0.0021986682,-0.004649628,0.0019957665,-0.0071910582,-0.005783269,0.0069555063,0.0035032537,0.0030294843,0.00066145323,-0.0015625078,0.007164806,-0.004482219,0.0060645547,-0.0075602867,-0.0022435877,-0.0021608286,0.00073952787,0.003928246,-0.00078910775,-8.7553635e-05,0.0034511462,0.006457098,-0.006833166,0.002294222,0.0017531626,-0.0031512622,-0.0066219643,0.0044109933,0.003921261,-0.006832896,-0.0051081646
miRNA_17,0.0041994583,-0.006848814,0.0046411175,-0.00349015,0.006861465,0.007055646,0.0077073444,9.6483156e-05,0.0051316917,-0.0014763102,-0.007668495,-0.0051687267,-0.007525794,-0.0056015924,0.003845241,0.0051090065,0.0014521088,0.00096157566,0.00092886016,-0.006344391,-0.00016076118,-0.00026202947,0.00731227,-0.0022620223,0.0021409243,0.0076892097,0.0034862515,-0.0050711725,-0.0031094719,-0.00035691448,0.007730264,0.003048012,-0.00044643134,5.5674464e-05,0.0033988394,0.0040239207,-0.004885789,0.0052847117,0.0006471649,0.0066382885,0.0010246541,-0.0061742067,0.0035743024,-0.0016891602,-0.0045213066,-0.0033729188,-0.0030299798,-0.0018383823,0.0075869504,0.0067401566,-0.0007695686,0.007361004,0.001161648,9.404495e-05,-0.0026993938,-0.005593676,-0.0066220704,-0.001628099,-0.00254778,-0.0005160328,0.0024188384,0.0051373783,-0.0006288383,-0.0057612583,-0.0045092497,0.002654586,0.00038823113,0.0076779816,-0.00027563237,0.0076875724,0.00021115318,0.0072156247,0.00082535483,0.004986128,-0.0010388345,0.0004935693,0.0010209531,-4.4139102e-05,0.0036348198,0.003927974,-0.0075844303,0.0051622,0.001723336,-0.0066383183,0.004435975,-0.005789276,-0.00070784986,0.0033850912,-0.0007382482,-0.0059450064,-0.0057087764,0.00677268,-0.0023350902,-0.00765281,0.00086375885,-0.0035726242,-0.0024583004,0.00743464,0.004942119,-0.004570527,-0.0075629875,-0.0028909966,-0.00021873228,0.006340647,0.0046743266,0.0032973718,-0.003180256,0.00030575506,-0.0035816804,0.0067227986,-0.0020844452,-0.00670922,-0.001742512,-0.006004069,0.0071017947,0.0043308623,-0.004984567,-0.0058638547,-0.0021774974,0.001809001,-0.002893662,0.0042573456,0.002337873,0.00014137477,-0.0030636266,-0.007372029,0.0037231613,0.00055857934
miRNA_18,0.0292972,-0.044956237,0.10371485,0.2186102,-0.056202173,-0.08440923,-0.17981102,-0.00439849,0.075406976,0.21222447,0.22894908,-0.21288489,0.48253924,-0.19459595,0.036849882,0.18092693,0.07952393,-0.17880677,-0.23586397,-0.2459594,-0.07414331,0.2785962,0.113141716,-0.08758118,-0.2896102,0.042851966,-0.3537566,0.18796355,-0.17950362,-0.06723253,0.032049604,-0.16709368,0.0958253,0.2826627,0.0347513,-0.0023965242,0.4040863,-0.2346339,0.041173946,0.23663285,0.112905174,-0.1281589,-0.21241169,0.044104923,0.41145763,0.10510341,0.056585714,-0.0947593,-0.3094768,0.111471765,0.08749043,-0.0735056,0.22715965,0.10146356,-0.13158,0.035448395,0.04129544,-0.13511181,-0.19093594,-0.05726027,-0.13829078,0.035292618,-0.08176926,-0.16070588,-0.03653343,-0.00533358,0.06294032,-0.0051225624,-0.01167339,-0.15548968,-0.18043704,-0.25837383,-0.124462865,-0.12507606,0.2801978,-0.11193298,0.10090237,0.07385669,0.07764173,0.10466901,-0.115542136,-0.18548259,0.06848428,0.2508214,-0.19736534,-0.12960568,0.13133498,0.117076404,0.049247067,0.22973098,0.039773453,0.0058901873,-0.20241289,-0.11051841,0.07179363,-0.15651473,-0.011515784,-0.0705387,-0.08967262,-0.25370958,0.03738551,0.21329667,0.26108858,0.1872692,-0.19753233,0.15038723,-0.43059587,-0.13190965,0.06418367,0.19074954,0.26442397,-0.02462163,0.00089062355,0.16786517,0.058355425,-0.012171785,-0.050006106,0.15496092,0.01997258,-0.09254077,-0.056565456,-0.025816796,0.2731887,0.2225199,-0.18614371,-0.13192157,-0.2250359,-0.36512145
miRNA_19,-0.00018595532,0.00480482,0.0014789328,-0.0064292774,-0.0036673415,0.0031932145,0.0071115345,0.0071606636,0.0020895172,-0.003315691,0.0045101605,-0.0010384172,0.00627394,0.0014268905,-0.0065808855,-0.002817208,-0.0064981356,0.00457268,0.0011917241,-0.0043879896,-0.0030023996,0.0031477641,0.0018960014,-0.002593618,-0.004651161,-0.002958428,0.0022733863,0.0065427627,-0.0021005683,-0.006963657,0.007063357,0.0017993953,0.0076734126,0.0052175242,-0.0013481714,-0.00018031336,0.0038400404,-0.004232658,0.0015271213,-0.005446356,0.0032224953,-0.005997168,-0.006358588,-0.00013433024,0.006634325,-0.0044296943,0.0055704117,0.0066447537,-0.0048552733,-0.0038993899,-0.0026256498,0.0014811009,0.0028069392,-0.0036689155,0.0037186146,-0.0038381498,-0.006792849,0.003200734,0.00021490641,0.0063493196,-0.000992287,-0.003311772,-0.00554231,-0.0061940495,-0.0020999461,-0.007153759,-0.0019998848,0.0066470522,0.0020145122,-0.0075191483,0.00030955113,0.0015999954,-0.0076066945,0.002669042,-0.00019600056,-0.0018903036,-0.0002981741,0.00091097504,0.0008983426,0.0065243617,0.0056668576,-0.003783282,-0.005542906,-0.005682161,0.0019323062,0.0067653228,0.0010782741,-0.005386362,-5.137548e-05,-0.0036740415,-0.0071020517,-0.006080663,0.005742274,0.005889613,-0.0057268273,-0.0036828537,0.0077821165,0.003740538,0.0020491648,0.006992385,-0.0039235074,-0.0063272044,-0.0021034349,-6.390177e-05,0.0063728914,0.0065506827,0.003116427,-0.0010677706,0.007205745,-0.00023954734,-0.0022034552,-0.003088722,0.0016964749,-0.0008113347,0.0007579811,-0.0062054526,-0.0042662807,-0.00044880994,0.0055976063,0.005561782,-0.0067232177,0.0032037478,0.0066092797,0.006865874,0.0062881615,-0.0049863067,0.0015293881,0.001943972
miRNA_20,0.076717444,0.14249124,-0.2530293,0.08566331,-0.10901654,-0.1915618,0.08522233,0.21008079,-0.06055604,0.2703646,0.11735956,-0.18632753,-0.12309263,0.01747373,0.117176495,0.116554774,-0.24620475,0.0154660065,-0.38797787,0.23156385,-0.049512874,0.021850094,-0.19202298,-0.20116353,-0.3261932,0.0368552,-0.37097,0.16120167,0.112237155,0.16454008,-0.3303217,0.058604226,0.24551645,0.2521478,-0.11109297,0.17711443,0.004264105,-0.21579199,0.018222332,-0.21019298,-0.28810987,-0.08480002,0.068593115,-0.0682736,0.16341755,-0.08289089,0.0433965,0.2525585,-0.163024,-0.031921253,0.09878213,-0.18584001,0.04377852,0.20393537,-0.1481187,0.14681819,-0.043856896,0.102956444,-0.08446789,0.11334312,0.15608926,-0.04560251,-0.027505456,0.059080973,0.24535431,-0.064110495,0.35917783,0.27991638,0.24538642,-0.0025133705,0.22223036,0.21791549,-0.2567875,0.048929248,-0.32283178,-0.26572222,0.08998451,0.422512,-0.13523999,-0.046963565,-0.00785413,-0.16617185,-0.2302001,0.35899845,0.18440293,-0.002692795,-0.165935,-0.1787802,0.0876577,-0.047512498,0.006401827,0.32999924,-0.07934818,-0.120835066,-0.061940398,0.23260587,-0.2562114,-0.13468423,-0.01064807,0.055003844,-0.21462174,-0.22364122,0.16710223,0.15684988,0.35674167,0.07528149,-0.18384005,-0.014891033,0.23959516,-0.1751453,0.035717174,-0.10541294,-0.0951124,0.13968824,-0.32478225,0.27419743,-0.22825117,0.05414021,0.15502694,0.12998417,-0.04316331,-0.040541016,0.0885062,-0.13219859,-0.042150803,-0.20093855,-0.14800382,0.03136085
miRNA_21,-0.0031979103,-0.004452737,-0.0021034516,0.0043627974,-0.0026945714,0.005140053,-0.001844516,0.0075465273,-0.0029385928,0.0039252434,-0.00011949241,-0.0022864193,-0.00511021,-0.0072557665,-0.0070845,-1.173839e-05,-0.0038188025,-0.004615104,-0.005659301,-0.003399536,0.0030100737,0.00033049285,0.0011611003,0.00039361045,-0.0031112004,0.0071573313,0.0041275956,-0.0046711266,-0.0070372466,-0.0067717247,-0.0066055525,0.00578502,-0.0036486909,-0.006846063,-0.0074275676,-0.00075181946,0.007400213,0.0030540414,-0.0004864037,-0.0057646874,0.0019136034,0.0074758567,0.0014773123,0.0010721609,0.00016195327,0.0035790112,0.0030682478,-0.0037431512,0.0067523867,-0.0029794518,-0.0033767484,0.004500637,0.00092855096,-0.0019586422,0.0037894752,0.0074130464,0.0021082107,0.0019272994,-0.005976172,0.0070638657,-0.0041444115,0.0009277947,-0.0011656638,-0.001098875,0.0037173685,0.0050085057,0.0028708316,-0.0061611254,-0.0051602665,-0.0059396066,-0.0065653864,0.0048422627,0.0010522678,0.0035532974,0.004281979,-0.004361462,0.004482245,-0.007567985,-0.006683221,-0.0015846435,0.004717903,0.00018429011,0.003560461,5.71087e-05,-0.0030761622,-0.0077863,0.004999146,0.0061736926,0.00034612976,0.006553393,0.002149269,-0.0027338099,-0.0059125945,0.00068118796,-0.0045491587,0.0035621151,0.0037701558,-0.00516269,0.0050440915,0.004918635,0.0062643923,-0.004788449,0.0076745525,0.0018630326,0.00035987422,0.0075429287,-0.006163759,0.0013321918,0.00082810037,-0.003238203,0.0018635914,-0.0013059303,0.0029210765,0.0035029445,0.005178185,0.0027299933,0.0076438747,0.0012356807,-0.004566675,0.00720603,6.935373e-05,-0.0023876578,0.0042556357,-0.0043655634,0.0047875512,0.006063938,0.005544711,7.979944e-05
miRNA_22,-0.0017749518,-0.0071355514,-0.0040745866,-0.0037741885,-0.0049316883,-0.0034868885,0.0053227693,-0.0020488072,-0.0013637934,0.0037239417,-0.0060406476,0.0016524792,-0.0058940295,-0.006874632,-0.0003836006,-0.0022350773,0.007298982,0.0064297672,0.0010887273,-0.0020866413,0.0042357836,-0.007126471,-0.0018189829,-0.0049569476,-0.007313641,-0.0072725005,0.00080885924,-0.0073646847,-0.00016970374,-0.00051698275,0.0018480718,-0.0036594346,0.0068740267,-0.003191121,-0.0073568784,-0.0066075325,-0.0063092634,-0.0009711087,0.001468569,-0.0026922077,-0.0035647582,-0.0067479983,0.006629916,-0.006564252,0.0011322238,0.0034071226,0.0025365483,0.00021933392,-0.0034195017,0.003980644,0.00047912262,0.00074828044,-0.00504715,0.005886063,-0.006400183,-0.0040187743,0.0027661435,0.007809773,-0.0052459855,-0.0047120247,-0.007681884,0.0045697503,0.0071206987,-0.0059320945,-0.0013140775,-0.004736867,0.0045229215,-0.0038808268,0.007036682,0.004576143,0.0025485717,-0.0024495628,-0.007390447,-0.0057917275,0.0064788535,0.0077173766,0.0050550904,-0.0028596763,0.0067361426,0.0045998767,-0.0044392515,-0.006536687,-0.0010677278,-0.007351853,0.0062134564,-0.0070492215,-0.0053900927,-0.0036681052,-0.0014297534,-0.0069626886,0.00568974,0.006723514,0.0036036987,-0.007007422,0.0013130642,0.0019271486,0.005547352,-0.0052589793,0.0062863156,0.006471835,0.0006640069,0.005313728,0.005324276,-0.0034382753,0.0076300576,-0.0028950516,0.0064489283,0.004065849,0.0069078784,0.007232491,-0.0025432538,0.0060256235,-0.0008483473,-0.0011028405,-0.0015713312,0.0051817,0.00092004053,0.0069262553,0.0004554335,-0.0047309883,0.0030547641,0.005536113,-0.006252937,-0.0048431754,0.00659742,-0.0046010464,0.0008273497,0.0063483715
miRNA_23,-0.0049894135,0.0027158782,0.0073092654,0.0063255373,-0.0023166593,-0.002899766,-0.004609812,-0.004399257,-0.0036751274,-0.0040427577,-0.004842177,0.0062763896,-0.0038714074,0.005578965,0.0023353864,-0.005344942,-0.0037107598,-0.0038464423,0.007650312,0.006348612,-0.0033147056,-0.0074412692,0.0038758162,-0.0042313673,-0.00030255876,0.0075454265,0.006130727,-0.007149279,0.00723242,0.0013108533,0.0036004558,0.0067730173,-0.0062035304,0.0064502936,0.0053553823,0.00023943745,0.004909463,0.006253965,0.005411893,0.0065465067,0.0032569729,-0.0026032794,0.0072729755,0.004930174,-0.0044324007,0.0038527008,-0.004559554,-0.006800512,0.007517023,-0.0049850196,-0.0068326853,-0.0072774254,0.00010247715,0.00029275566,-0.004277421,0.00077352114,0.006739078,0.003340425,0.00050158054,0.0020035729,-0.0037425794,0.001310613,-0.0031109191,0.0061248075,-0.0048397314,-0.0064452514,0.0043907594,0.0065753944,-0.00053020194,0.005916463,2.7485192e-05,-0.002721738,0.00417169,-0.0031934623,0.00010288693,0.0070520025,0.0038063992,0.00022456236,-0.00335907,0.006420912,-0.002447378,0.00038049184,0.0028036144,0.004438311,-0.0054423213,0.0058887247,0.004387494,0.006271517,0.003907023,-0.0070106257,-0.0041333064,0.0076317824,0.006577052,-0.0041304287,-0.003766045,0.0029013716,0.00029709376,-0.005630845,-0.007374916,-0.0011736061,0.0063707493,-0.0055619124,0.0004491806,0.0007621031,0.0007298067,-0.004446665,-0.0052984115,0.0040297043,0.0018954743,-0.0023189578,-0.0049658436,0.007285664,-0.0031029936,0.0067114998,0.0014719628,0.0032542665,-0.001031585,-0.001966536,-0.00411791,-0.001400046,-0.006590752,0.0002551172,0.0012163352,0.0019970052,-0.00675907,0.004520215,0.0019495562,-0.001401741
